,course name,Link to course,Number of students who purchased the course,The number of students who rated the course,The number of factors that took part in the creation of the course,Last updated date,the language of the course,The number of languages into which the course is translated,The number of languages for which the course has subtitles,price,Is the course on sale?,The number of episodes,Number of lectures in the course,Duration of each lecture,The name of the first lecturer,Number of followers of the first lecturer,The course number of the first lecturer,Average rating of all courses of the first lecturer,The name of the second lecturer,Number of followers of the second lecturer,The course number of the second lecturer,Average rating of all courses of the second lecturer,Does the course contain exercises?,Does the course contain exams?,Does the course contain a final exam?,Course rating
358,Machine Learning: cours avancé,https://www.udemy.com/course/machine-learning-cours-avance/,10,3,1,11/2022,French,1,0,69.90,1,6,29,5h 4m,Maxime Vandegar,"1,290",25,4.4,null,null,null,null,0,0,0,4.4
359,[OpenCV] 파이썬 딥러닝 영상처리 프로젝트 2 - 불량사과를 찾아라!,https://www.udemy.com/course/opencv-2/,40,3,1,7/2022,Korean,1,0,69.90,1,14,60,11h 3m,Jonathan Suh,560,7,4.3,null,null,null,null,0,0,0,4.5
360,"Data Science mit Python - Numpy, Pandas und Plotly",https://www.udemy.com/course/data-science-mit-python-numpy-pandas-und-plotly/,33,3,1,8/2021,German,1,1,69.90,1,3,50,10h 12m,Cedric Mössner,"21,578",42,4.0,null,null,null,null,0,0,0,5.0
361,Text Mining. Основи та прикладні задачі,https://www.udemy.com/course/text-mining-max/,9,3,1,8/2022,Ukrainian,1,0,69.90,1,8,46,2h 15m,Maksym Lupei PhD,126,2,4.5,null,null,null,null,0,0,0,5.0
362,ChatGPT - Le guide pour débuter,https://www.udemy.com/course/chatgpt-guide-debutants/,16,4,1,2/2023,French,1,0,69.90,1,5,18,47m total,Royale Agency,16,2,4.4,null,null,null,null,0,0,0,4.4
363,Azure Data Factory desde cero,https://www.udemy.com/course/azure-data-factory-desde-cero/,10,4,1,4/2022,Spanish,1,1,69.90,1,1,12,54m total,Datapath .,"48,568",16,4.1,null,null,null,null,0,0,0,4.2
364,Iniciando na Visualização de Dados com Python,https://www.udemy.com/course/iniciando-na-visualizacao-de-dados-com-python/,5,3,1,10/2022,Portuguese,1,1,69.90,1,3,18,7h 15m,Jefferson Silva Almeida,385,9,4.2,null,null,null,null,0,0,0,4.6
365,Réseaux de neurones à partir de zéro,https://www.udemy.com/course/reseau-neurones/,25,3,1,8/2022,French,1,1,69.90,1,8,27,5h 9m,Maxime Vandegar,"1,290",25,4.4,null,null,null,null,0,0,0,5.0
366,GPT 논문 구현으로 배우는 딥러닝 논문 구현 with TensorFlow 2.0 Part 1,https://www.udemy.com/course/gpt-transformer-implementation-tensorflow-part1/,4,3,1,1/2023,Korean,1,0,449.90,0,6,27,4h 6m,AISchool 에이아이스쿨,85,5,4.8,null,null,null,null,0,0,0,5.0
367,파이썬 웹서비스API 실전 프로젝트 - 돈 버는 디지털마케팅,https://www.udemy.com/course/webservice-api/,36,2,1,7/2022,Korean,1,0,69.90,1,4,23,3h 25m,Jonathan Suh,560,7,4.3,null,null,null,null,0,0,0,4.6
368,Use Python in Power BI in Arabic شرح بالعربي للبايثون,https://www.udemy.com/course/use-python-in-power-bi-in-arabic/,4,2,1,1/2023,Arabic,1,0,69.90,0,4,16,1h 9m,Noha Sheta,15,3,4.8,null,null,null,null,0,0,0,4.6
369,Введение в машинное обучение,https://www.udemy.com/course/ittensive-machine-learning-introduction/,22,2,1,6/2021,Russian,1,0,139.90,1,5,24,3h 23m,Центр digital-профессий ITtensive,"2,299",22,4.0,null,null,null,null,1,0,0,2.8
370,Impara R e la Visualizzazione dei Dati tramite Grafici,https://www.udemy.com/course/impara-r-e-la-visualizzazione-dei-dati-tramite-grafici/,18,2,1,10/2020,Italian,1,0,69.90,1,8,37,2h 35m,Michael Saccol,680,7,3.7,null,null,null,null,0,0,0,3.0
371,Aprenda Python do zero para Engenheiro de Dados,https://www.udemy.com/course/aprenda-python-do-zero-para-engenheiro-de-dados/,19,2,1,6/2022,Portuguese,1,1,69.90,1,1,24,4h 35m,Vinicius Vale,"1,454",9,4.4,null,null,null,null,0,0,0,5.0
372,Machine Learning con Python,https://www.udemy.com/course/machine-learning-python/,12,2,1,8/2021,Italian,1,0,69.90,1,17,88,5h 49m,I-tech DS,468,15,3.6,null,null,null,null,0,0,0,3.3
373,Convolutional Neural Networks - Hinter den Kulissen,https://www.udemy.com/course/convolutional-neural-networks-hinter-den-kulissen/,30,2,1,6/2022,German,1,1,69.90,1,3,24,2h 2m,Bernhard Mayr,488,10,4.0,null,null,null,null,0,0,0,4.5
374,เรียน Python for Data Science ฉบับตั้งไข่ เรียนง่ายเป็นเร็ว,https://www.udemy.com/course/pythondatasci/,29,2,1,9/2022,Thai,1,0,69.90,1,5,59,7h 1m,Todsapon Banklongsi,"1,041",23,4.6,null,null,null,null,0,0,0,4.7
375,IA: Algorithmes de recherche de chemin avec python,https://www.udemy.com/course/algorithmes-de-recherche-de-chemin/,13,2,1,5/2022,French,1,0,69.90,1,5,10,1h 11m,Maxime Vandegar,"1,290",25,4.4,null,null,null,null,0,0,0,5.0
376,Micro Curso OML4SQL - Oracle Machine Learning for SQL,https://www.udemy.com/course/micro-curso-omlsql-regressao-linear/,193,2,1,9/2021,Portuguese,1,1,69.90,1,4,15,52m total,Marcelo Reis Bohrer,473,3,3.6,null,null,null,null,0,0,0,3.7
377,CRIANDO PAINÉIS de BI no OBIEE e na Linguagem R com SHINY,https://www.udemy.com/course/criando-paineis-de-bi-no-obiee-e-na-linguagem-r-com-shiny/,6,2,1,5/2020,Portuguese,1,1,69.90,1,2,71,6h 17m,Juracy Araujo de Almeida Junior,"11,035",54,4.3,null,null,null,null,0,0,0,2.3
378,Automatyzacja zadań w Pythonie,https://www.udemy.com/course/automatyzacja-zadan-w-pythonie/,70,2,1,4/2021,Polish,1,0,69.90,1,6,43,6h 2m,Videopoint Grupa Helion,"27,398",91,4.3,null,null,null,null,0,0,0,4.5
379,"Mengenal Firebase untuk Pemrograman, Web Hosting, Database",https://www.udemy.com/course/mengenal-firebase-untuk-pemrograman-web-hosting-database/,6,2,1,4/2022,Indonesian,1,0,69.90,1,7,37,2h 58m,Jubilee Enterprise,"15,399",107,4.7,null,null,null,null,1,0,0,5.0
380,"Python ile Makine Öğrenmesi , Algoritmalar ve Yapay Zeka",https://www.udemy.com/course/python-sifirdan-uzmanliga-yapayzeka-1/,37,2,1,11/2020,Turkish,1,0,69.90,1,13,163,8h 46m,Aiapii Team,"9,326",2,3.9,null,null,null,null,0,0,0,4.0
381,파이썬으로 배우는 실무 데이터 분석,https://www.udemy.com/course/data-analysis-suminw/,18,3,1,1/2023,Korean,1,0,69.90,1,5,30,5h 0m,SUMIN WOO,23,2,5.0,null,null,null,null,0,0,0,5.0
382,Estatística de A a Z com R: R para Análise de Dados e MAIS!,https://www.udemy.com/course/estatistica-completa-no-r/,9,2,1,7/2022,Portuguese,1,1,139.90,0,4,50,8h 45m,Angelo Leonardo Pirrone Simões,249,1,3.2,null,null,null,null,1,0,0,3.2
383,2021 JSON ve Python ile JSON İşleme + Proje +PDF,https://www.udemy.com/course/json-python-api-entegrasyon-egitimi/,22,2,1,3/2021,Turkish,1,0,69.90,1,3,17,1h 49m,Hasan Çağrı Güngör,493,6,4.2,null,null,null,null,0,0,0,3.7
384,データ分析シリーズ②-Pythonプログラミングの基礎と図形描画-,https://www.udemy.com/course/python-data2/,82,2,1,11/2021,Japanese,1,1,69.90,1,8,31,3h 31m,Trainocate Lecturers,"31,436",15,4.1,null,null,null,null,0,0,0,3.5
385,Machine Learning : introduction aux Auto-encodeurs,https://www.udemy.com/course/machine-learning-auto-encodeurs/,14,2,1,3/2022,French,1,0,69.90,1,3,12,2h 8m,Maxime Vandegar,"1,290",25,4.4,null,null,null,null,0,0,0,3.9
386,Transformer原理与代码精讲（PyTorch）,https://www.udemy.com/course/transformer-pytorch/,16,2,1,2/2022,Simplified Chinese,2,0,69.90,1,3,15,3h 3m,Frank BAI,190,23,4.4,null,null,null,null,0,0,0,4.0
387,Belajar Excel Hingga Mahir,https://www.udemy.com/course/belajar-excel-hingga-mahir/,2,2,1,7/2022,Indonesian,1,0,69.90,1,6,50,6h 29m,Cariilmu,"2,069",39,4.7,null,null,null,null,1,0,0,3.7
388,Data Science pour l'analyse marketing et commerciale -Python,https://www.udemy.com/course/data-science-pour-lanalyse-marketing-et-commerciale-python/,30,2,1,6/2022,French,1,1,69.90,1,12,82,24h 55m,Mohamed Abdou | Python,30,1,2.0,null,null,null,null,0,0,0,2.0
389,데이터사이언스 훈련소 - DataFrame 다루기 및 시각화,https://www.udemy.com/course/dataframe/,11,2,2,6/2022,Korean,1,0,279.90,0,10,32,5h 32m,Letuin EDU,232,10,4.8,넥스트플래그 nextflag,75,7,4.8,0,0,0,4.8
390,"파이썬으로 시작하는 데이터 사이언스, Colab으로 배우는 핵심 강의",https://www.udemy.com/course/python-datascience-colab/,39,2,1,9/2022,Korean,1,0,69.90,1,6,45,15h 54m,Jonathan Suh,560,7,4.3,null,null,null,null,0,0,0,5.0
391,Curso de SQL,https://www.udemy.com/course/curso-sql-mysql/,45,2,1,1/2023,Portuguese,1,1,69.90,1,16,35,1h 54m,Filipe Assaf,"1,306",4,4.5,null,null,null,null,0,0,0,4.0
392,"Ciencia de los Datos - Aprenda con Python, Plotly y Leaflet",https://www.udemy.com/course/aprende-ciencia-de-los-datos/,13,1,1,7/2021,Spanish,1,1,69.90,1,10,39,10h 7m,AulaGEO Academy,"22,504",130,4.0,null,null,null,null,0,0,0,3.0
393,파이썬으로 배우는 크롤링 실습,https://www.udemy.com/course/webcrolling-suminw/,7,1,1,1/2023,Korean,1,0,69.90,1,5,21,3h 47m,SUMIN WOO,23,2,5.0,null,null,null,null,0,0,0,5.0
394,YOLOv5实战垃圾分类目标检测,https://www.udemy.com/course/yolov5-trash/,18,1,1,7/2021,Simplified Chinese,2,0,69.90,1,7,27,3h 58m,Frank BAI,190,23,4.4,null,null,null,null,0,0,0,4.5
395,Başlayanlara Yönelik Verimli MATLAB Eğitimi,https://www.udemy.com/course/verimli-matlab-egitimi/,2,1,1,9/2022,Turkish,1,0,69.90,1,5,9,5h 23m,Dişli Çark Eğitim,2,1,4.0,null,null,null,null,0,0,0,4.0
396,Introducción a la visualización de datos en R con ggplot2,https://www.udemy.com/course/introggplot2/,1,1,1,10/2022,Spanish,1,0,69.90,1,4,14,2h 47m,Raul Figueroa,1,1,5.0,null,null,null,null,0,0,0,5.0
397,Construa uma Arquitetura Lakehouse na Azure do Zero!,https://www.udemy.com/course/construa-uma-arquitetura-lakehouse-na-azure-do-zero/,3,1,1,9/2022,Portuguese,1,0,69.90,1,3,11,2h 27m,Igor Lucci,26,2,4.7,null,null,null,null,0,0,0,5.0
398,AUTOML + ORANGE completo: analisando dados e modelos,https://www.udemy.com/course/automl-orange-completo-analisando-dados-e-modelos/,32,1,2,6/2022,Portuguese,1,1,69.90,1,3,50,9h 14m,MSc Grimaldo Lopes | + 45.000 alunos de Oliveira,"47,600",166,4.4,Fernando Amaral,"171,343",56,4.6,0,0,0,4.0
399,"Python para Data Science, Big Data y Machine Learning",https://www.udemy.com/course/python-para-data-science-big-data-y-machine-learning-gabriel-alvarado/,17,1,1,1/2022,Spanish,1,1,69.90,1,9,53,5h 21m,Synergy Tecnologia,"4,500",11,4.6,null,null,null,null,1,0,0,4.0
400,UNet（TensorFlow2）图像语义分割实战：训练自己的数据集,https://www.udemy.com/course/unet-tensorflow2/,12,1,1,1/2022,Simplified Chinese,2,0,69.90,1,6,13,2h 52m,Frank BAI,190,23,4.4,null,null,null,null,0,0,0,5.0
401,Alteryx TRIFACTA -Preparação de Dados- explorer e ajustes,https://www.udemy.com/course/alteryx-trifacta-preparacao-de-dados-explorer-e-ajustes/,15,1,1,1/2023,Portuguese,1,0,69.90,1,1,20,2h 34m,MSc Grimaldo Lopes | + 45.000 alunos de Oliveira,"47,600",166,4.4,null,null,null,null,0,0,0,4.5
402,Redes Neurais em termos simples (pensamento computacional),https://www.udemy.com/course/redes-neurais-em-termos-simples/,10,1,3,11/2022,Portuguese,1,0,69.90,1,3,9,1h 9m,Jorge Guerra Pires,"2,067",10,4.2,Jovem Pesquisador,621,3,3.6,0,0,0,5.0
403,Web Scraping : scraper n'importe quel site web avec Node js,https://www.udemy.com/course/web-scraping-scraper-nimporte-quel-site-web-avec-node-js/,9,1,1,12/2021,French,1,0,69.90,1,5,9,1h 41m,Henok Adeyama,9,1,3.0,null,null,null,null,0,0,0,3.0
404,Grundlagen der Statistik | Einführung in die Statistik,https://www.udemy.com/course/grundlagen-der-statistik-einfuhrung-in-die-statistik/,8,2,2,12/2022,German,1,0,69.90,1,11,23,7h 0m,Innside Statistics UG,8,1,5.0,Prof. Dr. Daniel Schnitzlein,8,1,5.0,1,0,0,5.0
405,Pandas: cours accéléré pour débutant,https://www.udemy.com/course/introduction-pandas/,2,1,1,10/2022,French,1,0,69.90,1,3,11,1h 21m,Maxime Vandegar,"1,290",25,4.4,null,null,null,null,0,0,0,5.0
406,DeepLearning mit PyTorch und fastai für tabellarische Daten,https://www.udemy.com/course/deeplearning-mit-pytorch-und-fastai-tabellarische-daten/,33,1,1,5/2021,German,1,1,69.90,1,6,38,2h 43m,Bernhard Mayr,488,10,4.0,null,null,null,null,1,0,0,1.5
407,Transformer Modelle und Deep Learning,https://www.udemy.com/course/transformer-modelle-und-deep-learning/,19,1,1,9/2021,German,1,0,69.90,1,7,14,1h 57m,Bernhard Mayr,488,10,4.0,null,null,null,null,0,0,0,3.0
408,用Kedro构建完整数据科学管道,https://www.udemy.com/course/kedro-kb/,4,2,1,1/2023,Simplified Chinese,2,0,69.90,1,4,22,2h 12m,BUJIE XU,4,1,5.0,null,null,null,null,0,0,0,5.0
409,Основы работы с данными для бизнес лидеров,https://www.udemy.com/course/dela_data_management/,1,1,1,11/2022,Russian,1,0,699.90,0,1,18,6h 59m,DELA Digital Era Leaders Academy,14,2,4.3,null,null,null,null,0,0,0,5.0
410,ViT（Vision Transformer）原理与代码精讲,https://www.udemy.com/course/vit-transformer/,4,1,1,5/2022,Simplified Chinese,2,0,69.90,1,3,11,2h 59m,Frank BAI,190,23,4.4,null,null,null,null,0,0,0,5.0
411,Swin Transformer实战目标检测：训练自己的数据集,https://www.udemy.com/course/swint-objdetect/,6,1,1,1/2022,Simplified Chinese,2,0,69.90,1,5,20,4h 5m,Frank BAI,190,23,4.4,null,null,null,null,0,0,0,5.0
412,ViT（Vision Transformer）原理与代码精讲,https://www.udemy.com/course/vit-transformer/,4,1,1,5/2022,Simplified Chinese,2,0,69.90,1,3,11,2h 59m,Frank BAI,190,23,4.4,null,null,null,null,0,0,0,5.0
413,Машинное обучение: кластеризация и аномалии на Python,https://www.udemy.com/course/ittensive-machine-learning-clustering/,46,1,1,1/2022,Russian,1,0,249.90,1,9,67,7h 56m,Центр digital-профессий ITtensive,"2,299",22,4.0,null,null,null,null,1,0,0,5.0
414,"Python Course With Numpy, Pandas , Matplotlib (hindi)",https://www.udemy.com/course/python-course-with-numpy-pandas-matplotlib-hindi/,"1,000",1,1,12/2022,Hindi,1,0,89.90,1,2,14,7h 27m,shivendra chauhan,"2,076",4,4.5,null,null,null,null,0,0,0,5.0
415,Menguasai Fundamental Data Science,https://www.udemy.com/course/belajar-data-science/,27,1,1,12/2022,Indonesian,1,0,69.90,1,1,24,3h 30m,Coding Studio,114,20,4.9,null,null,null,null,0,0,0,5.0
416,Deep learning in Arabic,https://www.udemy.com/course/deep-learning-in-arabic/,"1,001",1,1,1/2023,Arabic,1,0,69.90,1,3,17,4h 12m,Ahmed Elesawy,"51,203",12,4.5,null,null,null,null,0,0,0,3.5
417,ChatGPT para Programadores,https://www.udemy.com/course/chatgpt-para-programadores/,2,1,1,2/2023,Portuguese,1,0,69.90,1,6,15,54m total,Cleto May,5,4,4.3,null,null,null,null,0,0,0,3.5
418,APPRENTISSAGE DES STATISTIQUES AVEC JAMOVI [Français],https://www.udemy.com/course/apprentissage-des-statistiques-avec-jamovi/,4,1,1,8/2022,French,1,0,69.90,1,6,15,44m total,Yassine Karroumi,4,1,5.0,null,null,null,null,1,0,0,5.0
419,Machine Learning dengan Python,https://www.udemy.com/course/machine-learning-dengan-python/,3,1,1,7/2022,Indonesian,1,0,69.90,1,11,54,9h 0m,Herman Sihombing,3,2,4.5,null,null,null,null,0,0,0,4.5
420,내손으로 자연어처리 with Python | 감정분류와 포털뉴스 검색 프로젝트,https://www.udemy.com/course/codingxnsnlp/,7,1,1,11/2022,Korean,1,0,69.90,1,3,9,2h 54m,코딩엑스 AI,173,5,4.7,null,null,null,null,0,0,0,5.0
421,تعلم خوارزميات الذكاء الاصطناعى وتنبؤ البيانات بالويكا,https://www.udemy.com/course/data-mining-and-machine-learning-with-weka-gui-interface/,7,1,1,1/2021,Arabic,1,0,69.90,1,4,14,2h 44m,Ahmed Abdullah,7,1,3.0,null,null,null,null,0,0,0,3.0
422,Data science pour le E-Business et le E-Marketing | 2023,https://www.udemy.com/course/data-science-pour-le-e-business-et-le-e-marketing/,18,1,2,1/2023,French,1,0,69.90,1,6,74,7h 34m,E-Learning Innovation | Formateur certifié (France),"6,644",26,4.4,Mohamed Borhen triki / Digit Talk,143,11,3.9,1,0,0,5.0
423,Основы биоинформатики,https://www.udemy.com/course/bioinformatics_drv/,5,1,1,8/2021,Russian,1,0,69.90,1,1,17,2h 45m,Roman Dushkin,"1,013",25,4.0,null,null,null,null,0,0,0,3.0
424,Biblioteka OpenCV.,https://www.udemy.com/course/biblioteka-opencv/,20,1,1,1/2023,Polish,1,0,69.90,1,13,20,5h 10m,Videopoint Grupa Helion,"27,398",91,4.3,null,null,null,null,0,0,0,5.0
425,Introdução a ciência de dados com Python,https://www.udemy.com/course/introducao-a-ciencia-de-dados-com-python/,3,1,1,12/2022,Portuguese,1,0,69.90,1,10,40,9h 7m,Eder Fernandes | Infoprojetek,34,2,4.9,null,null,null,null,0,0,0,5.0
426,Computação Quântica com Python,https://www.udemy.com/course/computacao-quantica-com-python/,20,1,1,10/2022,Portuguese,1,1,69.90,1,7,24,3h 32m,Neuraline Systems,27,2,2.2,null,null,null,null,0,0,0,4.0
427,Deep Dive in das fastai Deep Learning Framework,https://www.udemy.com/course/deep-dive-in-das-fastai-deep-learning-framework/,17,1,1,5/2021,German,1,0,69.90,1,6,42,3h 6m,Bernhard Mayr,488,10,4.0,null,null,null,null,0,0,0,5.0
428,Базовый Python,https://www.udemy.com/course/ittensive-python-basic/,31,1,1,6/2020,Russian,1,0,179.90,1,14,63,5h 2m,Центр digital-профессий ITtensive,"2,299",22,4.0,null,null,null,null,1,1,0,4.0
429,Tensorflow für Python Programmierer,https://www.udemy.com/course/tensorflow-fuer-python-programmierer/,27,1,1,2/2021,German,1,1,69.90,1,9,32,8h 17m,Cedric Mössner,"21,578",42,4.0,null,null,null,null,0,0,0,5.0
430,Inteligencia Artificial para Programadores con Prisa,https://www.udemy.com/course/inteligencia-artificial-para-programadores-con-prisa/,2,0,1,1/2023,Spanish,1,0,69.90,1,6,33,23h 49m,Marco Antonio Aceves,2,1,--,null,null,null,null,0,0,0,0.0
431,Análise de Dados na Prática com R Studio Nível Básico,https://www.udemy.com/course/analise-de-dados-na-pratica-com-r-studio-nivel-basico/,3,0,1,10/2021,Portuguese,1,1,69.90,1,2,25,4h 50m,Quadrivium Academic,"1,285",5,4.6,null,null,null,null,1,0,0,0.0
432,Decodificando o Python: Do básico ao Intermediário,https://www.udemy.com/course/decodificando-o-python-do-basico-ao-avancado/,0,0,1,12/2022,Portuguese,1,0,69.90,1,7,25,3h 38m,Codifiquei Oficial,--,1,--,null,null,null,null,0,0,0,0.0
433,AI - ML-NET (C#) الذكاء الاصطناعي,https://www.udemy.com/course/ai-ml-net-c/,6,0,1,1/2022,Arabic,1,0,69.90,1,8,23,1h 58m,تكنو U,63,12,4.7,null,null,null,null,0,0,0,0.0
434,빅데이터 분석 및 검색 시스템 구축을 위한 엘라스틱서치,https://www.udemy.com/course/bigdata_hihrd/,1,1,1,11/2022,Korean,1,0,69.90,1,10,100,4h 49m,현대C&R 하이인재원,126,56,3.7,null,null,null,null,0,0,0,4.0
435,"TensorFlow esencial, Función y Aplicación",https://www.udemy.com/course/tensorflow-esencial-funcion-y-aplicacion-gabriel-alvarado/,10,0,1,2/2022,Spanish,1,1,69.90,1,10,58,4h 2m,Synergy Tecnologia,"4,500",11,4.6,null,null,null,null,0,0,0,0.0
436,Machine Learning Básico Aplicado a Hidrocarburos,https://www.udemy.com/course/machine-learning-basico-aplicado-a-hidrocarburos/,2,0,1,7/2022,Spanish,1,1,69.90,1,4,10,1h 29m,Gustavo Montenegro,8,2,4.0,null,null,null,null,1,0,0,0.0
437,Belajar Data Science Intermediate,https://www.udemy.com/course/kelas-data-science-intermediate/,0,0,1,1/2023,Indonesian,1,0,69.90,1,7,27,4h 14m,Coding Studio,114,20,4.9,null,null,null,null,1,0,0,0.0
438,Introdução ao Processamento de Sinais Biomédicos em Python,https://www.udemy.com/course/introducao-ao-processamento-de-sinais-biomedicos-em-python/,14,0,1,9/2022,Portuguese,1,0,69.90,1,4,16,12h 25m,Jefferson Silva Almeida,385,9,4.2,null,null,null,null,0,0,0,0.0
439,〈確認テスト〉デジタル社会の「読み・書き・そろばん」AI・データサイエンス基礎講座①導入編,https://www.udemy.com/course/test_academiccontents1/,11,0,1,8/2022,Japanese,1,0,69.90,1,57,null,null,Support Benesse,11,3,--,null,null,null,null,0,0,1,0.0
440,파이썬 기초부터 활용까지,https://www.udemy.com/course/python_hihrd/,2,0,1,11/2022,Korean,1,0,69.90,1,15,135,6h 35m,현대C&R 하이인재원,126,56,3.7,null,null,null,null,0,0,0,0.0
441,〈確認テスト〉デジタル社会の「読み・書き・そろばん」AI・データサイエンス基礎講座③心得編,https://www.udemy.com/course/test_academiccontents3/,1,0,1,8/2022,Japanese,1,0,69.90,1,22,null,null,Support Benesse,11,3,--,null,null,null,null,0,0,1,0.0
442,"파이썬(Python) 딥러닝(Deep Learning,DL) 프로젝트 - DNN, CNN, RNN 모델 실무",https://www.udemy.com/course/maso-ds-python-onc74/,1,0,1,12/2022,Korean,1,0,69.90,1,9,24,4h 32m,마소캠퍼스 머니매그넷,"2,248",50,4.7,null,null,null,null,0,0,0,0.0
443,Deep Learning In Arabic التعلم العميق,https://www.udemy.com/course/deep-learning-in-arabic-g/,6,0,1,1/2023,Arabic,1,0,69.90,1,12,24,19h 6m,Arabytics Mo,6,1,--,null,null,null,null,0,0,0,0.0
444,NLP实战-Huggingface神器,https://www.udemy.com/course/nlp-huggingface/,7,0,1,1/2023,Simplified Chinese,2,0,69.90,1,11,53,13h 9m,唐宇迪 唐,"4,103",25,4.4,null,null,null,null,0,0,0,0.0
445,[라즈베리파이] IoT 딥러닝 Computer Vision 실전 프로젝트,https://www.udemy.com/course/iot-computer-vision/,56,0,1,7/2022,Korean,1,0,69.90,1,12,60,10h 48m,Jonathan Suh,560,7,4.3,null,null,null,null,0,0,0,0.0
446,데이터와 SQL 입문반(Learning Data & SQL for Beginners),https://www.udemy.com/course/learning-data-sql-for-beginners/,2,0,1,12/2022,Korean,1,0,69.90,1,3,12,3h 5m,채유나 Yuna,2,1,--,null,null,null,null,0,0,0,0.0
447,DeepLabv3+（PyTorch）图像语义分割：训练自己的数据集,https://www.udemy.com/course/deeplabv3pytorch/,5,0,1,1/2022,Simplified Chinese,2,0,69.90,1,6,10,1h 48m,Frank BAI,190,23,4.4,null,null,null,null,0,0,0,0.0
448,Statistical Average,https://www.udemy.com/course/statistical-average/,0,0,1,12/2022,Hindi,1,0,69.90,1,1,18,10h 41m,Dr. Mohd Saifi Anwar,2,39,--,null,null,null,null,0,0,0,0.0
449,Excel   - Fórmulas & Macros & VBA,https://www.udemy.com/course/excel-formulas-o/,2,0,1,5/2021,Portuguese,1,1,69.90,1,2,75,5h 25m,Ben-hur Demetrius,"14,663",62,4.4,null,null,null,null,0,0,0,0.0
450,Introduction to SPSS and Data Analysis,https://www.udemy.com/course/data-analysis-in-spss/,0,0,1,10/2021,Pashto,1,0,69.90,1,6,36,4h 9m,Rahmatullah Pashtoon,1,3,5.0,null,null,null,null,0,0,0,0.0
451,사례로 알아보는 AI Transformation 기술,https://www.udemy.com/course/ai-transformation_hihrd/,0,0,1,11/2022,Korean,1,0,69.90,1,10,111,4h 20m,현대C&R 하이인재원,126,56,3.7,null,null,null,null,0,0,0,0.0
452,Python Docx de Iniciante a Vencedor,https://www.udemy.com/course/python-docx-de-iniciante-a-vencedor/,6,0,1,2/2023,Portuguese,1,0,69.90,1,1,24,6h 21m,Hugo Ferro,"1,421",10,4.7,null,null,null,null,0,0,0,0.0
453,"파이썬(Python) 딥러닝(Deep Learning,DL) 프로젝트 - Flask 웹 서빙 CNN 프로젝트",https://www.udemy.com/course/maso-ds-python-onc75/,1,0,1,12/2022,Korean,1,0,69.90,1,8,21,2h 36m,마소캠퍼스 머니매그넷,"2,248",50,4.7,null,null,null,null,0,0,0,0.0
454,Alteryx TRIFACTA e Apache HOP: cargas e tratamento de dados,https://www.udemy.com/course/alteryx-trifacta-e-apache-hop-cargas-e-tratamento-de-dados/,3,0,1,1/2023,Portuguese,1,0,69.90,1,2,48,6h 29m,MSc Grimaldo Lopes | + 45.000 alunos de Oliveira,"47,600",166,4.4,null,null,null,null,0,0,0,0.0
455,Fortgeschrittener R-Analyst - next Level R Programmierung,https://www.udemy.com/course/fortgeschrittener-r-analyst-next-level-r-programmierung/,1,0,1,12/2021,German,1,0,349.90,0,5,28,8h 2m,Christian Müller-Kett,192,5,4.6,null,null,null,null,0,0,0,0.0
456,图神经网络实战,https://www.udemy.com/course/graphgcn/,4,0,1,1/2023,Simplified Chinese,2,0,69.90,1,15,89,13h 17m,唐宇迪 唐,"4,103",25,4.4,null,null,null,null,0,0,0,0.0
457,Ultimate Financial Education | Financial Literacy,https://www.udemy.com/course/ultimate-financial-education-financial-literacy/,2,0,1,2/2022,Hindi,1,0,69.90,1,9,9,4h 57m,Neoteric Education Classes,2,1,--,null,null,null,null,0,0,0,0.0
458,〈確認テスト〉デジタル社会の「読み・書き・そろばん」AI・データサイエンス基礎講座②基礎編,https://www.udemy.com/course/test_academiccontents2/,4,0,1,8/2022,Japanese,1,0,69.90,1,29,null,null,Support Benesse,11,3,--,null,null,null,null,0,0,1,0.0
459,Анализ временных рядов на Python,https://www.udemy.com/course/ittensive-python-time-series/,1,0,1,12/2022,Russian,1,0,69.90,1,11,36,3h 58m,Центр digital-профессий ITtensive,"2,299",22,4.0,null,null,null,null,1,0,0,0.0
460,"파이썬(Python) 딥러닝(Deep Learning,DL) 프로젝트 - 기초 수학과 모델링 원리",https://www.udemy.com/course/maso-ds-python-onc72/,1,0,1,12/2022,Korean,1,0,69.90,1,7,31,2h 58m,마소캠퍼스 머니매그넷,"2,248",50,4.7,null,null,null,null,0,0,0,0.0
461,Data Visualization dengan Menggunakan Matplotlib dan Plotly,https://www.udemy.com/course/data-visualization-dengan-menggunakan-matplotlib-dan-plotly/,1,0,1,3/2022,Indonesian,1,0,69.90,1,9,45,3h 6m,Jubilee Enterprise,"15,399",107,4.7,null,null,null,null,1,0,0,0.0
462,数据科学和商业分析中的统计学基础,https://www.udemy.com/course/dluvhqmr/,8,0,2,8/2022,Simplified Chinese,2,1,69.90,1,18,92,4h 48m,365 Careers,"2,247,835",91,4.5,Transvidio Inc.,"7,688",27,4.6,1,0,0,0.0
463,Kunstmatige intelligentie (AI) en machine learning,https://www.udemy.com/course/kunstmatige-intelligentie-ai-en-machine-learning/,1,0,1,1/2023,Dutch,1,0,69.90,1,7,7,42m total,Astrid Scholtens,1,1,--,null,null,null,null,1,0,0,0.0
